* Measurement data measured by REW V5.31.3
* Source: /home/delab/repos/sound_calibration/data/captured_sweep_R.wav
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 28-May-2026 19:28:44
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement generated from imported files Stimulus: 256kMeasSweep_0_to_20000_-12_dBFS_48k_Float_mono.wav Response: captured_sweep_R.wav
* Measurement: captured_sweep_R
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2503.417969 64.263 162.4868
2503.784180 64.132 161.6694
2504.150391 63.999 161.1401
2504.516602 63.901 160.8398
2504.882812 63.849 160.5190
2505.249023 63.822 159.9480
2505.615234 63.774 159.1082
2505.981445 63.674 158.2112
2506.347656 63.523 157.5635
2506.713867 63.358 157.3865
2507.080078 63.229 157.6860
2507.446289 63.176 158.2400
2507.812500 63.205 158.7217
2508.178711 63.292 158.8755
2508.544922 63.397 158.6252
2508.911133 63.486 158.0757
2509.277344 63.547 157.4404
2509.643555 63.592 156.9343
2510.009766 63.654 156.6516
2510.375977 63.769 156.4824
2510.742188 63.950 156.1509
2511.108398 64.170 155.3918
2511.474609 64.378 154.1409
2511.840820 64.531 152.5852
2512.207031 64.615 151.0630
2512.573242 64.653 149.8789
2512.939453 64.694 149.1323
2513.305664 64.781 148.6506
2513.671875 64.922 148.1135
2514.038086 65.085 147.2881
2514.404297 65.227 146.1797
2514.770508 65.323 144.9897
2515.136719 65.380 143.9529
2515.502930 65.429 143.1697
2515.869141 65.501 142.5378
2516.235352 65.604 141.8313
2516.601562 65.714 140.8735
2516.967773 65.800 139.6653
2517.333984 65.836 138.3770
2517.700195 65.827 137.2397
2518.066406 65.801 136.4080
2518.432617 65.792 135.8660
2518.798828 65.824 135.4453
2519.165039 65.891 134.9460
2519.531250 65.971 134.2764
2519.897461 66.039 133.5039
2520.263672 66.089 132.7874
2520.629883 66.136 132.2563
2520.996094 66.204 131.9165
2521.362305 66.307 131.6477
2521.728516 66.439 131.2998
2522.094727 66.581 130.8088
2522.460938 66.713 130.2380
2522.827148 66.831 129.7131
2523.193359 66.949 129.3142
2523.559570 67.086 128.9990
2523.925781 67.247 128.6245
2524.291992 67.418 128.0535
2524.658203 67.572 127.2634
2525.024414 67.687 126.3711
2525.390625 67.762 125.5635
2525.756836 67.815 124.9841
2526.123047 67.876 124.6416
2526.489258 67.968 124.4026
2526.855469 68.089 124.0823
2527.221680 68.221 123.5706
2527.587891 68.341 122.8931
2527.954102 68.439 122.1729
2528.320312 68.524 121.5310
2528.686523 68.612 121.0000
2529.052734 68.719 120.5095
2529.418945 68.843 119.9495
2529.785156 68.970 119.2639
2530.151367 69.085 118.4956
2530.517578 69.183 117.7500
2530.883789 69.273 117.1184
2531.250000 69.368 116.6196
2531.616211 69.479 116.1995
2531.982422 69.607 115.7883
2532.348633 69.746 115.3540
2532.714844 69.893 114.9023
2533.081055 70.051 114.4316
2533.447266 70.221 113.8975
2533.813477 70.398 113.2324
2534.179688 70.568 112.4148
2534.545898 70.714 111.5166
2534.912109 70.835 110.6807
2535.278320 70.949 110.0261
2535.644531 71.083 109.5469
2536.010742 71.259 109.0876
2536.376953 71.470 108.4392
2536.743164 71.690 107.4861
2537.109375 71.891 106.2803
2537.475586 72.060 104.9915
2537.841797 72.206 103.7820
2538.208008 72.353 102.6978
2538.574219 72.521 101.6462
2538.940430 72.708 100.4814
2539.306641 72.897 99.1221
2539.672852 73.068 97.6094
2540.039062 73.214 96.0635
2540.405273 73.345 94.5891
2540.771484 73.478 93.1985
2541.137695 73.626 91.8049
2541.503906 73.786 90.2888
2541.870117 73.943 88.5784
2542.236328 74.081 86.6863
2542.602539 74.189 84.6909
2542.968750 74.264 82.6858
2543.334961 74.314 80.7415
2543.701172 74.349 78.8909
2544.067383 74.378 77.1318
2544.433594 74.411 75.4302
2544.799805 74.453 73.7197
2545.166016 74.503 71.9128
2545.532227 74.549 69.9360
2545.898438 74.575 67.7749
2546.264648 74.563 65.5015
2546.630859 74.505 63.2551
2546.997070 74.412 61.1797
2547.363281 74.304 59.3425
2547.729492 74.204 57.6880
2548.095703 74.120 56.0701
2548.461914 74.039 54.3586
2548.828125 73.937 52.5396
2549.194336 73.797 50.7344
2549.560547 73.621 49.1228
2549.926758 73.433 47.8181
2550.292969 73.263 46.7761
2550.659180 73.125 45.8101
2551.025391 73.009 44.7222
2551.391602 72.883 43.4473
2551.757812 72.720 42.0928
2552.124023 72.513 40.8647
2552.490234 72.282 39.9307
2552.856445 72.054 39.3232
2553.222656 71.854 38.9297
2553.588867 71.681 38.5918
2553.955078 71.523 38.2188
2554.321289 71.364 37.8257
2554.687500 71.198 37.4873
2555.053711 71.030 37.2627
2555.419922 70.869 37.1592
2555.786133 70.719 37.1514
2556.152344 70.583 37.2148
2556.518555 70.462 37.3271
2556.884766 70.359 37.4424
2557.250977 70.270 37.4873
2557.617188 70.179 37.4150
2557.983398 70.066 37.2725
2558.349609 69.923 37.2188
2558.715820 69.760 37.4424
2559.082031 69.613 38.0244
2559.448242 69.517 38.8384
2559.814453 69.485 39.6084
2560.180664 69.490 40.1025
2560.546875 69.494 40.2949
2560.913086 69.471 40.3545
2561.279297 69.427 40.4902
2561.645508 69.386 40.7861
2562.011719 69.370 41.1602
2562.377930 69.379 41.4658
2562.744141 69.395 41.6514
2563.110352 69.404 41.8071
2563.476562 69.415 42.0605
2563.842773 69.452 42.4199
2564.208984 69.533 42.7202
2564.575195 69.646 42.7393
2564.941406 69.752 42.3921
2565.307617 69.815 41.8213
2565.673828 69.825 41.3081
2566.040039 69.808 41.0913
2566.406250 69.809 41.2061
2566.772461 69.860 41.4604
2567.138672 69.960 41.5771
2567.504883 70.083 41.3926
2567.871094 70.198 40.9219
2568.237305 70.290 40.2861
2568.603516 70.363 39.5864
2568.969727 70.425 38.8457
2569.335938 70.478 38.0371
2569.702148 70.519 37.1572
2570.068359 70.545 36.2461
2570.434570 70.564 35.3438
2570.800781 70.586 34.4287
2571.166992 70.617 33.4033
2571.533203 70.645 32.1631
2571.899414 70.648 30.6934
2572.265625 70.607 29.0967
2572.631836 70.519 27.5415
2572.998047 70.400 26.1548
2573.364258 70.272 24.9443
2573.730469 70.147 23.8091
2574.096680 70.018 22.6348
2574.462891 69.868 21.3955
2574.829102 69.681 20.1841
2575.195312 69.456 19.1406
2575.561523 69.209 18.3608
2575.927734 68.958 17.8379
2576.293945 68.713 17.4922
2576.660156 68.470 17.2505
2577.026367 68.222 17.1045
2577.392578 67.966 17.0947
2577.758789 67.706 17.2520
2578.125000 67.449 17.5688
2578.491211 67.194 18.0215
2578.857422 66.941 18.6240
2579.223633 66.691 19.4277
2579.589844 66.462 20.4590
2579.956055 66.269 21.6416
2580.322266 66.118 22.8154
2580.688477 65.990 23.8491
2581.054688 65.857 24.7588
2581.420898 65.705 25.7080
2581.787109 65.546 26.8779
2582.153320 65.409 28.3145
2582.519531 65.320 29.8794
2582.885742 65.271 31.3770
2583.251953 65.238 32.7407
2583.618164 65.200 34.0938
2583.984375 65.166 35.6230
2584.350586 65.170 37.3765
2584.716797 65.243 39.1533
2585.083008 65.377 40.6353
2585.449219 65.531 41.6416
2585.815430 65.655 42.2646
2586.181641 65.729 42.7861
2586.547852 65.772 43.4609
2586.914062 65.823 44.3386
2587.280273 65.909 45.2415
2587.646484 66.021 45.9365
2588.012695 66.127 46.3489
2588.378906 66.200 46.6191
2588.745117 66.244 46.9673
2589.111328 66.291 47.4897
2589.477539 66.372 48.0549
2589.843750 66.484 48.4065
2590.209961 66.594 48.3977
2590.576172 66.660 48.1387
2590.942383 66.666 47.9321
2591.308594 66.641 48.0615
2591.674805 66.634 48.5786
2592.041016 66.684 49.2510
2592.407227 66.785 49.7544
2592.773438 66.896 49.9451
2593.139648 66.978 49.9534
2593.505859 67.025 50.0371
2593.872070 67.066 50.3499
2594.238281 67.131 50.8120
2594.604492 67.225 51.2031
2594.970703 67.317 51.3967
2595.336914 67.374 51.5042
2595.703125 67.390 51.7957
2596.069336 67.401 52.4695
2596.435547 67.455 53.4497
2596.801758 67.575 54.4045
2597.167969 67.733 55.0132
2597.534180 67.876 55.2258
2597.900391 67.967 55.2769
2598.266602 68.014 55.4797
2598.632812 68.057 55.9812
2598.999023 68.138 56.6477
2599.365234 68.264 57.1863
2599.731445 68.404 57.4019
2600.097656 68.520 57.3503
2600.463867 68.595 57.2678
2600.830078 68.648 57.3728
2601.196289 68.719 57.6965
2601.562500 68.831 58.0630
2601.928711 68.979 58.2429
2602.294922 69.132 58.1401
2602.661133 69.262 57.8538
2603.027344 69.360 57.5867
2603.393555 69.447 57.4978
2603.759766 69.549 57.5986
2604.125977 69.687 57.7556
2604.492188 69.857 57.7937
2604.858398 70.039 57.6118
2605.224609 70.210 57.2297
2605.590820 70.354 56.7532
2605.957031 70.473 56.3037
2606.323242 70.576 55.9604
2606.689453 70.678 55.7349
2607.055664 70.789 55.5771
2607.421875 70.912 55.4082
2607.788086 71.041 55.1597
2608.154297 71.166 54.8040
2608.520508 71.278 54.3662
2608.886719 71.372 53.9072
2609.252930 71.452 53.4873
2609.619141 71.528 53.1287
2609.985352 71.610 52.7998
2610.351562 71.699 52.4351
2610.717773 71.789 51.9824
2611.083984 71.872 51.4421
2611.450195 71.940 50.8669
2611.816406 71.998 50.3220
2612.182617 72.054 49.8342
2612.548828 72.117 49.3694
2612.915039 72.189 48.8591
2613.281250 72.260 48.2612
2613.647461 72.318 47.5999
2614.013672 72.360 46.9558
2614.379883 72.390 46.4104
2614.746094 72.421 45.9858
2615.112305 72.465 45.6333
2615.478516 72.519 45.2798
2615.844727 72.574 44.8970
2616.210938 72.623 44.5305
2616.577148 72.667 44.2590
2616.943359 72.721 44.1145
2617.309570 72.799 44.0330
2617.675781 72.903 43.8857
2618.041992 73.018 43.5728
2618.408203 73.123 43.1050
2618.774414 73.205 42.5972
2619.140625 73.268 42.1890
2619.506836 73.335 41.9424
2619.873047 73.424 41.7954
2620.239258 73.544 41.6016
2620.605469 73.682 41.2354
2620.971680 73.818 40.6685
2621.337891 73.939 39.9678
2621.704102 74.042 39.2305
2622.070312 74.137 38.5117
2622.436523 74.232 37.7979
2622.802734 74.331 37.0312
2623.168945 74.428 36.1694
2623.535156 74.514 35.2227
2623.901367 74.583 34.2476
2624.267578 74.640 33.3047
2624.633789 74.696 32.4146
2625.000000 74.759 31.5400
2625.366211 74.830 30.6079
2625.732422 74.904 29.5581
2626.098633 74.967 28.3828
2626.464844 75.010 27.1328
2626.831055 75.032 25.8896
2627.197266 75.040 24.7148
2627.563477 75.044 23.6211
2627.929688 75.053 22.5654
2628.295898 75.066 21.4878
2628.662109 75.076 20.3545
2629.028320 75.077 19.1787
2629.394531 75.065 18.0005
2629.760742 75.044 16.8516
2630.126953 75.018 15.7266
2630.493164 74.987 14.5938
2630.859375 74.946 13.4346
2631.225586 74.886 12.2729
2631.591797 74.805 11.1733
2631.958008 74.709 10.2021
2632.324219 74.608 9.3848
2632.690430 74.513 8.6885
2633.056641 74.427 8.0498
2633.422852 74.348 7.4165
2633.789062 74.269 6.7734
2634.155273 74.186 6.1333
2634.521484 74.098 5.5127
2634.887695 74.005 4.9199
2635.253906 73.907 4.3652
2635.620117 73.803 3.8706
2635.986328 73.696 3.4644
2636.352539 73.593 3.1582
2636.718750 73.499 2.9312
2637.084961 73.418 2.7412
2637.451172 73.344 2.5649
2637.817383 73.276 2.4141
2638.183594 73.215 2.3145
2638.549805 73.170 2.2617
2638.916016 73.145 2.1963
2639.282227 73.137 2.0391
2639.648438 73.132 1.7588
2640.014648 73.119 1.4067
2640.380859 73.097 1.0752
2640.747070 73.078 0.8154
2641.113281 73.077 0.5830
2641.479492 73.098 0.2573
2641.845703 73.126 -0.2568
2642.211914 73.140 -0.9526
2642.578125 73.130 -1.7222
2642.944336 73.099 -2.4434
2643.310547 73.066 -3.0742
2643.676758 73.044 -3.6855
2644.042969 73.033 -4.3984
2644.409180 73.015 -5.2773
2644.775391 72.972 -6.2734
2645.141602 72.896 -7.2500
2645.507812 72.798 -8.0811
2645.874023 72.701 -8.7368
2646.240234 72.622 -9.3096
2646.606445 72.562 -9.9492
2646.972656 72.503 -10.7607
2647.338867 72.420 -11.7266
2647.705078 72.296 -12.7129
2648.071289 72.134 -13.5400
2648.437500 71.954 -14.0747
2648.803711 71.785 -14.3047
2649.169922 71.652 -14.3604
2649.536133 71.557 -14.4458
2649.902344 71.481 -14.7212
2650.268555 71.396 -15.2090
2650.634766 71.277 -15.7939
2651.000977 71.122 -16.2939
2651.367188 70.946 -16.5698
2651.733398 70.773 -16.5942
2652.099609 70.623 -16.4551
2652.465820 70.497 -16.2778
2652.832031 70.385 -16.1396
2653.198242 70.278 -16.0361
2653.564453 70.170 -15.9248
2653.930664 70.066 -15.7822
2654.296875 69.966 -15.6157
2654.663086 69.870 -15.4336
2655.029297 69.775 -15.2061
2655.395508 69.685 -14.8838
2655.761719 69.614 -14.4570
2656.127930 69.574 -14.0049
2656.494141 69.565 -13.6626
2656.860352 69.569 -13.5244
2657.226562 69.565 -13.5654
2657.592773 69.543 -13.6655
2657.958984 69.510 -13.7119
2658.325195 69.486 -13.6997
2658.691406 69.480 -13.7427
2659.057617 69.480 -13.9668
2659.423828 69.462 -14.3857
2659.790039 69.407 -14.8662
2660.156250 69.318 -15.2158
2660.522461 69.222 -15.3262
2660.888672 69.149 -15.2695
2661.254883 69.110 -15.2559
2661.621094 69.086 -15.4756
2661.987305 69.042 -15.9546
2662.353516 68.953 -16.5459
2662.719727 68.816 -17.0312
2663.085938 68.654 -17.2588
2663.452148 68.493 -17.2183
2663.818359 68.353 -17.0254
2664.184570 68.232 -16.8169
2664.550781 68.118 -16.6592
2664.916992 67.998 -16.5283
2665.283203 67.868 -16.3633
2665.649414 67.735 -16.1250
2666.015625 67.604 -15.8203
2666.381836 67.477 -15.4800
2666.748047 67.352 -15.1279
2667.114258 67.224 -14.7578
2667.480469 67.092 -14.3428
2667.846680 66.957 -13.8511
2668.212891 66.827 -13.2646
2668.579102 66.706 -12.5879
2668.945312 66.602 -11.8569
2669.311523 66.515 -11.1260
2669.677734 66.443 -10.4487
2670.043945 66.376 -9.8462
2670.410156 66.305 -9.2949
2670.776367 66.225 -8.7373
2671.142578 66.140 -8.1133
2671.508789 66.053 -7.3750
2671.875000 65.974 -6.4980
2672.241211 65.912 -5.4702
2672.607422 65.879 -4.3105
2672.973633 65.887 -3.0908
2673.339844 65.941 -1.9473
2673.706055 66.032 -1.0283
2674.072266 66.134 -0.4116
2674.438477 66.221 -0.0449
2674.804688 66.279 0.2231
2675.170898 66.315 0.5449
2675.537109 66.352 0.9668
2675.903320 66.404 1.3989
2676.269531 66.469 1.6914
2676.635742 66.523 1.7720
2677.001953 66.541 1.7285
2677.368164 66.513 1.7656
2677.734375 66.460 2.0791
2678.100586 66.419 2.7129
2678.466797 66.422 3.5122
2678.833008 66.473 4.2158
2679.199219 66.548 4.6333
2679.565430 66.612 4.7539
2679.931641 66.642 4.7207
2680.297852 66.639 4.7090
2680.664062 66.619 4.8203
2681.030273 66.599 5.0425
2681.396484 66.585 5.3008
2681.762695 66.570 5.5479
2682.128906 66.546 5.8125
2682.495117 66.513 6.1733
2682.861328 66.480 6.6816
2683.227539 66.461 7.3135
2683.593750 66.459 7.9951
2683.959961 66.467 8.6768
2684.326172 66.474 9.3940
2684.692383 66.482 10.2471
2685.058594 66.508 11.3027
2685.424805 66.576 12.5039
2685.791016 66.698 13.6694
2686.157227 66.862 14.6084
2686.523438 67.039 15.2529
2686.889648 67.205 15.6885
2687.255859 67.358 16.0713
2687.622070 67.512 16.4966
2687.988281 67.691 16.9199
2688.354492 67.901 17.1895
2688.720703 68.129 17.1592
2689.086914 68.348 16.7964
2689.453125 68.537 16.1934
2689.819336 68.691 15.5005
2690.185547 68.819 14.8398
2690.551758 68.940 14.2500
2690.917969 69.068 13.6831
2691.284180 69.209 13.0449
2691.650391 69.356 12.2461
2692.016602 69.498 11.2373
2692.382812 69.618 10.0225
2692.749023 69.704 8.6572
2693.115234 69.748 7.2441
2693.481445 69.751 5.9033
2693.847656 69.726 4.7314
2694.213867 69.692 3.7529
2694.580078 69.667 2.8970
2694.946289 69.655 2.0322
2695.312500 69.645 1.0430
2695.678711 69.615 -0.0957
2696.044922 69.548 -1.2979
2696.411133 69.439 -2.4111
2696.777344 69.301 -3.2993
2697.143555 69.160 -3.9170
2697.509766 69.039 -4.3408
2697.875977 68.946 -4.7344
2698.242188 68.873 -5.2520
2698.608398 68.797 -5.9570
2698.974609 68.694 -6.7900
2699.340820 68.554 -7.6045
2699.707031 68.387 -8.2446
2700.073242 68.214 -8.6323
2700.439453 68.061 -8.8223
2700.805664 67.940 -8.9771
2701.171875 67.838 -9.2656
2701.538086 67.731 -9.7466
2701.904297 67.592 -10.3306
2702.270508 67.415 -10.8408
2702.636719 67.215 -11.1367
2703.002930 67.016 -11.2065
2703.369141 66.832 -11.1714
2703.735352 66.654 -11.1699
2704.101562 66.459 -11.2256
2704.467773 66.228 -11.2139
2704.833984 65.966 -10.9526
2705.200195 65.699 -10.3467
2705.566406 65.452 -9.4619
2705.932617 65.232 -8.4653
2706.298828 65.023 -7.4614
2706.665039 64.807 -6.4023
2707.031250 64.583 -5.1504
2707.397461 64.372 -3.6289
2707.763672 64.196 -1.9116
2708.129883 64.057 -0.1553
2708.496094 63.939 1.5645
2708.862305 63.826 3.3184
2709.228516 63.727 5.2231
2709.594727 63.665 7.2739
2709.960938 63.652 9.3052
2710.327148 63.670 11.1470
2710.693359 63.683 12.8218
2711.059570 63.676 14.5605
2711.425781 63.671 16.6094
2711.791992 63.719 18.9814
2712.158203 63.855 21.3867
2712.524414 64.062 23.4561
2712.890625 64.289 25.0439
2713.256836 64.489 26.3164
2713.623047 64.656 27.5791
2713.989258 64.817 29.0342
2714.355469 65.011 30.6523
2714.721680 65.259 32.2251
2715.087891 65.548 33.5483
2715.454102 65.854 34.5464
2715.820312 66.159 35.2549
2716.186523 66.455 35.7295
2716.552734 66.739 36.0010
2716.918945 67.003 36.0913
2717.285156 67.241 36.0674
2717.651367 67.452 36.0371
2718.017578 67.650 36.0898
2718.383789 67.855 36.2295
2718.750000 68.081 36.3564
2719.116211 68.327 36.3350
2719.482422 68.577 36.0869
2719.848633 68.813 35.6357
2720.214844 69.027 35.0693
2720.581055 69.223 34.4639
2720.947266 69.409 33.8398
2721.313477 69.587 33.1685
2721.679688 69.756 32.4229
2722.045898 69.908 31.6191
2722.412109 70.043 30.8037
2722.778320 70.165 30.0151
2723.144531 70.283 29.2397
2723.510742 70.399 28.4194
2723.876953 70.507 27.4990
2724.243164 70.594 26.4756
2724.609375 70.653 25.4072
2724.975586 70.682 24.3721
2725.341797 70.688 23.4229
2725.708008 70.678 22.5610
2726.074219 70.656 21.7661
2726.440430 70.618 21.0386
2726.806641 70.563 20.4238
2727.172852 70.496 19.9839
2727.539062 70.432 19.7358
2727.905273 70.385 19.6177
2728.271484 70.357 19.5186
2728.637695 70.333 19.3613
2729.003906 70.298 19.1709
2729.370117 70.242 19.0664
2729.736328 70.174 19.1807
2730.102539 70.116 19.5625
2730.468750 70.090 20.1382
2730.834961 70.101 20.7637
2731.201172 70.136 21.3296
2731.567383 70.179 21.8379
2731.933594 70.221 22.3784
2732.299805 70.269 23.0488
2732.666016 70.341 23.8667
2733.032227 70.454 24.7451
2733.398438 70.610 25.5400
2733.764648 70.797 26.1343
2734.130859 70.996 26.4893
2734.497070 71.191 26.6460
2734.863281 71.376 26.6807
2735.229492 71.553 26.6577
2735.595703 71.729 26.6021
2735.961914 71.909 26.4961
2736.328125 72.094 26.3008
2736.694336 72.281 25.9873
2737.060547 72.462 25.5552
2737.426758 72.635 25.0293
2737.792969 72.800 24.4414
2738.159180 72.959 23.8057
2738.525391 73.115 23.1152
2738.891602 73.269 22.3525
2739.257812 73.418 21.5098
2739.624023 73.560 20.6001
2739.990234 73.694 19.6436
2740.356445 73.825 18.6465
2740.722656 73.954 17.5889
2741.088867 74.079 16.4375
2741.455078 74.193 15.1792
2741.821289 74.288 13.8438
2742.187500 74.359 12.5039
2742.553711 74.411 11.2373
2742.919922 74.456 10.0845
2743.286133 74.507 9.0186
2743.652344 74.568 7.9644
2744.018555 74.637 6.8447
2744.384766 74.701 5.6289
2744.750977 74.752 4.3447
2745.117188 74.785 3.0488
2745.483398 74.804 1.7886
2745.849609 74.815 0.5723
2746.215820 74.819 -0.6230
2746.582031 74.815 -1.8193
2746.948242 74.799 -3.0098
2747.314453 74.767 -4.1597
2747.680664 74.724 -5.2266
2748.046875 74.675 -6.1943
2748.413086 74.631 -7.0879
2748.779297 74.592 -7.9585
2749.145508 74.556 -8.8535
2749.511719 74.518 -9.7920
2749.877930 74.472 -10.7617
2750.244141 74.416 -11.7334
2750.610352 74.350 -12.6831
2750.976562 74.278 -13.5977
2751.342773 74.201 -14.4756
2751.708984 74.122 -15.3164
2752.075195 74.040 -16.1191
2752.441406 73.959 -16.8862
2752.807617 73.879 -17.6284
2753.173828 73.801 -18.3623
2753.540039 73.720 -19.0986
2753.906250 73.634 -19.8286
2754.272461 73.539 -20.5181
2754.638672 73.437 -21.1196
2755.004883 73.335 -21.5996
2755.371094 73.245 -21.9678
2755.737305 73.173 -22.2852
2756.103516 73.119 -22.6445
2756.469727 73.074 -23.1162
2756.835938 73.021 -23.7085
2757.202148 72.946 -24.3535
2757.568359 72.848 -24.9395
2757.934570 72.737 -25.3740
2758.300781 72.630 -25.6338
2758.666992 72.542 -25.7812
2759.033203 72.477 -25.9277
2759.399414 72.428 -26.1650
2759.765625 72.380 -26.5205
2760.131836 72.322 -26.9521
2760.498047 72.252 -27.3936
2760.864258 72.173 -27.7915
2761.230469 72.092 -28.1279
2761.596680 72.014 -28.4141
2761.962891 71.940 -28.6719
2762.329102 71.872 -28.9180
2762.695312 71.807 -29.1621
2763.061523 71.743 -29.4048
2763.427734 71.680 -29.6396
2763.793945 71.616 -29.8535
2764.160156 71.553 -30.0342
2764.526367 71.494 -30.1777
2764.892578 71.442 -30.2998
2765.258789 71.397 -30.4277
2765.625000 71.358 -30.5879
2765.991211 71.321 -30.7969
2766.357422 71.281 -31.0542
2766.723633 71.236 -31.3496
2767.089844 71.182 -31.6631
2767.456055 71.119 -31.9688
2767.822266 71.050 -32.2368
2768.188477 70.979 -32.4517
2768.554688 70.913 -32.6289
2768.920898 70.855 -32.8130
2769.287109 70.801 -33.0469
2769.653320 70.742 -33.3320
2770.019531 70.673 -33.6162
2770.385742 70.600 -33.8379
2770.751953 70.533 -33.9810
2771.118164 70.482 -34.1123
2771.484375 70.445 -34.3350
2771.850586 70.403 -34.6914
2772.216797 70.339 -35.1113
2772.583008 70.251 -35.4414
2772.949219 70.156 -35.5615
2773.315430 70.083 -35.4941
2773.681641 70.048 -35.4121
2774.047852 70.040 -35.5156
2774.414062 70.027 -35.8770
2774.780273 69.982 -36.3945
2775.146484 69.899 -36.8750
2775.512695 69.796 -37.1777
2775.878906 69.695 -37.3047
2776.245117 69.609 -37.3682
2776.611328 69.530 -37.4673
2776.977539 69.443 -37.5938
2777.343750 69.346 -37.6494
2777.709961 69.251 -37.5625
2778.076172 69.182 -37.3877
2778.442383 69.142 -37.2920
2778.808594 69.113 -37.4189
2779.174805 69.064 -37.7588
2779.541016 68.975 -38.1377
2779.907227 68.853 -38.3301
2780.273438 68.728 -38.2129
2780.639648 68.637 -37.8613
2781.005859 68.594 -37.4971
2781.372070 68.581 -37.3276
2781.738281 68.567 -37.4033
