* Measurement data measured by REW V5.31.3
* Source: /home/delab/repos/sound_calibration/data/captured_sweep_L.wav
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 28-May-2026 19:28:39
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement generated from imported files Stimulus: 256kMeasSweep_0_to_20000_-12_dBFS_48k_Float_mono.wav Response: captured_sweep_L.wav
* Measurement: captured_sweep_L
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18944.091797 54.770 -139.9551
18944.458008 54.174 -145.2539
18944.824219 53.030 -146.1465
18945.190430 52.056 -139.7949
18945.556641 52.316 -130.1602
18945.922852 53.563 -125.9980
18946.289062 54.738 -128.6270
18946.655273 55.334 -134.7949
18947.021484 55.288 -141.4180
18947.387695 54.724 -146.1680
18947.753906 53.926 -147.2598
18948.120117 53.360 -144.4902
18948.486328 53.357 -140.4258
18948.852539 53.757 -137.9805
18949.218750 54.200 -137.5371
18949.584961 54.514 -137.7910
18949.951172 54.763 -137.5801
18950.317383 55.100 -136.8789
18950.683594 55.584 -136.6426
18951.049805 56.097 -137.7207
18951.416016 56.456 -139.9824
18951.782227 56.552 -142.4844
18952.148438 56.395 -143.9453
18952.514648 56.152 -143.3301
18952.880859 56.093 -140.7969
18953.247070 56.378 -138.0762
18953.613281 56.882 -137.0410
18953.979492 57.327 -138.0742
18954.345703 57.517 -140.1641
18954.711914 57.424 -141.8633
18955.078125 57.174 -141.9316
18955.444336 57.018 -140.0430
18955.810547 57.169 -137.3848
18956.176758 57.604 -135.7734
18956.542969 58.121 -136.0508
18956.909180 58.528 -137.8066
18957.275391 58.761 -140.0918
18957.641602 58.859 -142.1641
18958.007812 58.911 -143.7441
18958.374023 58.989 -145.0488
18958.740234 59.099 -146.5176
18959.106445 59.189 -148.4180
18959.472656 59.194 -150.6328
18959.838867 59.082 -152.7207
18960.205078 58.876 -154.2090
18960.571289 58.644 -154.8555
18960.937500 58.463 -154.7949
18961.303711 58.371 -154.4688
18961.669922 58.348 -154.2910
18962.036133 58.351 -154.3770
18962.402344 58.365 -154.6113
18962.768555 58.412 -154.9941
18963.134766 58.515 -155.8496
18963.500977 58.629 -157.6914
18963.867188 58.640 -160.7539
18964.233398 58.406 -164.6094
18964.599609 57.827 -168.1016
18964.965820 56.920 -169.4336
18965.332031 55.956 -166.5527
18965.698242 55.563 -159.5098
18966.064453 56.127 -152.9688
18966.430664 57.183 -151.1895
18966.796875 58.111 -153.8887
18967.163086 58.627 -158.8125
18967.529297 58.711 -163.7812
18967.895508 58.501 -167.2148
18968.261719 58.246 -168.3945
18968.627930 58.208 -168.0645
18968.994141 58.437 -168.0938
18969.360352 58.732 -169.7148
18969.726562 58.847 -172.6289
18970.092773 58.649 -175.4863
18970.458984 58.188 -176.6250
18970.825195 57.709 -174.8945
18971.191406 57.579 -170.8770
18971.557617 57.950 -167.3086
18971.923828 58.555 -166.4355
18972.290039 59.034 -168.1895
18972.656250 59.191 -171.2266
18973.022461 58.999 -173.9395
18973.388672 58.579 -175.0020
18973.754883 58.163 -173.9082
18974.121094 57.981 -171.4414
18974.487305 58.083 -169.2910
18974.853516 58.307 -168.5156
18975.219727 58.485 -168.9199
18975.585938 58.565 -169.7715
18975.952148 58.595 -170.5801
18976.318359 58.646 -171.4551
18976.684570 58.722 -172.8906
18977.050781 58.746 -175.1875
18977.416992 58.619 -178.0605
18977.783203 58.299 179.2520
18978.149414 57.830 177.5723
18978.515625 57.339 177.3770
18978.881836 56.979 178.3691
18979.248047 56.801 179.6230
18979.614258 56.725 -179.4805
18979.980469 56.658 -178.7383
18980.346680 56.607 -177.5156
18980.712891 56.693 -175.6387
18981.079102 57.021 -173.9336
18981.445312 57.539 -173.6621
18981.811523 58.048 -175.3652
18982.177734 58.361 -178.5293
18982.543945 58.388 177.9141
18982.910156 58.145 175.1367
18983.276367 57.760 174.0820
18983.642578 57.437 174.8867
18984.008789 57.333 176.6133
18984.375000 57.437 177.9316
18984.741211 57.608 178.2148
18985.107422 57.726 177.7500
18985.473633 57.774 177.0430
18985.839844 57.787 176.2305
18986.206055 57.769 175.0586
18986.572266 57.646 173.4062
18986.938477 57.322 171.7930
18987.304688 56.789 171.4688
18987.670898 56.251 173.7500
18988.037109 56.109 178.1934
18988.403320 56.549 -178.2891
18988.769531 57.246 -178.4219
18989.135742 57.727 177.9863
18989.501953 57.734 172.9199
18989.868164 57.232 168.7578
18990.234375 56.419 167.8711
18990.600586 55.805 171.2793
18990.966797 55.890 176.1602
18991.333008 56.500 178.2148
18991.699219 57.080 176.6133
18992.065430 57.306 173.2637
18992.431641 57.177 170.3594
18992.797852 56.892 169.1562
18993.164062 56.695 169.3945
18993.530273 56.657 169.6328
18993.896484 56.605 169.0137
18994.262695 56.352 168.3008
18994.628906 55.910 169.2227
18994.995117 55.583 172.8555
18995.361328 55.738 177.6465
18995.727539 56.335 -179.5273
18996.093750 56.982 -179.8730
18996.459961 57.371 177.7344
18996.826172 57.446 175.0391
18997.192383 57.321 173.2266
18997.558594 57.174 172.4863
18997.924805 57.103 172.1387
18998.291016 57.063 171.5391
18998.657227 56.962 170.8496
18999.023438 56.807 170.8145
18999.389648 56.734 171.7891
18999.755859 56.881 173.0000
19000.122070 57.210 173.1191
19000.488281 57.524 171.6328
19000.854492 57.639 169.2793
19001.220703 57.520 167.4434
19001.586914 57.301 167.3164
19001.953125 57.233 169.0332
19002.319336 57.503 171.1602
19002.685547 58.026 171.8770
19003.051758 58.566 170.6250
19003.417969 58.944 168.0254
19003.784180 59.101 165.0801
19004.150391 59.082 162.6172
19004.516602 58.983 160.9609
19004.882812 58.890 159.9355
19005.249023 58.831 159.0879
19005.615234 58.769 158.0762
19005.981445 58.643 156.9648
19006.347656 58.426 156.1934
19006.713867 58.172 156.2539
19007.080078 57.993 157.2090
19007.446289 57.985 158.4004
19007.812500 58.124 158.8125
19008.178711 58.264 157.9199
19008.544922 58.249 156.1523
19008.911133 58.014 154.5801
19009.277344 57.633 154.4180
19009.643555 57.334 156.2188
19010.009766 57.352 158.9805
19010.375977 57.696 160.7344
19010.742188 58.137 160.4004
19011.108398 58.445 158.4141
19011.474609 58.532 155.9531
19011.840820 58.455 154.0098
19012.207031 58.341 152.9199
19012.573242 58.292 152.2656
19012.939453 58.304 151.3516
19013.305664 58.292 149.9121
19013.671875 58.187 148.2852
19014.038086 58.003 147.0137
19014.404297 57.818 146.2754
19014.770508 57.695 145.6855
19015.136719 57.606 144.6973
19015.502930 57.466 143.2207
19015.869141 57.217 141.7812
19016.235352 56.902 141.0645
19016.601562 56.655 141.2715
19016.967773 56.598 141.6660
19017.333984 56.703 141.0742
19017.700195 56.813 138.9316
19018.066406 56.765 135.5801
19018.432617 56.475 131.9375
19018.798828 55.957 129.0195
19019.165039 55.294 127.6035
19019.531250 54.619 128.1309
19019.897461 54.100 130.5137
19020.263672 53.882 133.9688
19020.629883 54.011 137.1523
19020.996094 54.384 138.7246
19021.362305 54.780 138.1230
19021.728516 54.987 135.8418
19022.094727 54.890 133.0293
19022.460938 54.497 131.0801
19022.827148 53.979 131.1172
19023.193359 53.613 132.9414
19023.559570 53.532 134.6895
19023.925781 53.546 134.5586
19024.291992 53.319 132.6289
19024.658203 52.644 130.7402
19025.024414 51.574 131.5625
19025.390625 50.580 137.1914
19025.756836 50.373 145.2734
19026.123047 50.870 149.8242
19026.489258 51.290 149.2324
19026.855469 51.116 146.1543
19027.221680 50.245 144.5332
19027.587891 49.080 148.6211
19027.954102 48.742 158.9707
19028.320312 49.854 166.8359
19028.686523 51.388 166.1523
19029.052734 52.482 159.2246
19029.418945 52.926 149.2305
19029.785156 52.717 138.2090
19030.151367 51.892 127.7363
19030.517578 50.521 119.2812
19030.883789 48.720 114.3516
19031.250000 46.758 114.4980
19031.616211 45.129 119.7754
19031.982422 44.162 127.2070
19032.348633 43.592 134.0684
19032.714844 43.056 141.4883
19033.081055 42.774 152.2793
19033.447266 43.474 164.9902
19033.813477 45.168 173.1543
19034.179688 47.016 174.3906
19034.545898 48.454 170.9648
19034.912109 49.351 165.6270
19035.278320 49.787 160.3008
19035.644531 49.940 156.0938
19036.010742 50.018 153.1270
19036.376953 50.142 150.4727
19036.743164 50.235 147.0859
19037.109375 50.097 142.9824
19037.475586 49.574 139.6074
19037.841797 48.744 139.3945
19038.208008 48.091 144.1816
19038.574219 48.315 151.3652
19038.940430 49.295 154.8242
19039.306641 50.224 153.0332
19039.672852 50.610 148.5996
19040.039062 50.339 144.8887
19040.405273 49.638 145.3867
19040.771484 49.231 151.8066
19041.137695 49.867 159.7930
19041.503906 51.185 162.8770
19041.870117 52.345 160.6426
19042.236328 52.970 155.9238
19042.602539 53.044 151.2949
19042.968750 52.723 148.6523
19043.334961 52.301 148.9551
19043.701172 52.098 151.4648
19044.067383 52.214 154.1992
19044.433594 52.498 155.8281
19044.799805 52.780 156.4141
19045.166016 53.024 156.4902
19045.532227 53.269 156.1191
19045.898438 53.509 154.8867
19046.264648 53.652 152.5391
19046.630859 53.583 149.4531
19046.997070 53.247 146.5195
19047.363281 52.687 144.8477
19047.729492 52.080 145.2402
19048.095703 51.670 147.4004
19048.461914 51.588 149.8574
19048.828125 51.750 151.1348
19049.194336 51.973 150.8027
19049.560547 52.132 149.2578
19049.926758 52.178 147.0176
19050.292969 52.092 144.5137
19050.659180 51.860 142.2812
19051.025391 51.521 141.0781
19051.391602 51.216 141.5449
19051.757812 51.183 143.3105
19052.124023 51.540 144.4551
19052.490234 52.085 143.0840
19052.856445 52.476 139.0547
19053.222656 52.458 133.7148
19053.588867 51.944 129.2695
19053.955078 51.098 128.2715
19054.321289 50.447 132.0664
19054.687500 50.591 137.6367
19055.053711 51.320 139.6152
19055.419922 51.899 137.1133
19055.786133 51.893 132.8301
19056.152344 51.241 130.3711
19056.518555 50.343 133.4297
19056.884766 50.172 141.8438
19057.250977 51.145 148.1250
19057.617188 52.383 147.5293
19057.983398 53.114 142.0742
19058.349609 53.115 135.1211
19058.715820 52.425 129.4629
19059.082031 51.283 127.5605
19059.448242 50.218 130.5410
19059.814453 49.762 135.7715
19060.180664 49.788 139.1211
19060.546875 49.813 139.9629
19060.913086 49.679 140.1992
19061.279297 49.607 140.8496
19061.645508 49.820 140.3867
19062.011719 50.164 136.4297
19062.377930 50.238 128.4570
19062.744141 49.710 117.8770
19063.110352 48.354 106.9805
19063.476562 46.009 99.7773
19063.842773 43.093 104.6504
19064.208984 42.421 124.5215
19064.575195 44.763 133.4473
19064.941406 46.948 127.5859
19065.307617 48.134 116.2402
19065.673828 48.391 104.5762
19066.040039 47.894 95.7402
19066.406250 46.985 92.5234
19066.772461 46.382 95.7656
19067.138672 46.656 100.7812
19067.504883 47.350 102.3613
19067.871094 47.715 101.0859
19068.237305 47.473 100.7461
19068.603516 46.951 105.4375
19068.969727 47.107 115.4941
19069.335938 48.427 123.5566
19069.702148 50.035 124.5098
19070.068359 51.141 120.3379
19070.434570 51.523 114.3047
19070.800781 51.208 109.1504
19071.166992 50.425 107.4043
19071.533203 49.710 110.2812
19071.899414 49.648 115.1191
19072.265625 50.139 116.9473
19072.631836 50.564 114.3242
19072.998047 50.519 109.1797
19073.364258 49.931 104.0801
19073.730469 48.977 101.2988
19074.096680 48.102 101.7480
19074.462891 47.723 103.2109
19074.829102 47.719 102.1504
19075.195312 47.601 97.7344
19075.561523 47.019 91.9004
19075.927734 45.917 87.7480
19076.293945 44.618 88.4902
19076.660156 43.942 94.6016
19077.026367 44.407 100.0098
19077.392578 45.341 99.5996
19077.758789 46.011 94.4043
19078.125000 46.152 86.9688
19078.491211 45.726 79.3281
19078.857422 44.774 73.0547
19079.223633 43.373 69.7461
19079.589844 41.787 71.5391
19079.956055 40.772 79.1289
19080.322266 41.051 86.6035
19080.688477 42.067 86.6387
19081.054688 42.883 78.8125
19081.420898 43.071 65.7754
19081.787109 42.536 50.1270
19082.153320 41.306 34.3691
19082.519531 39.533 22.1738
19082.885742 37.928 18.6152
19083.251953 38.003 22.0391
19083.618164 39.728 20.3770
19083.984375 41.482 11.1113
19084.350586 42.449 -0.9961
19084.716797 42.456 -11.5957
19085.083008 41.651 -16.6719
19085.449219 40.785 -12.6094
19085.815430 41.130 -3.5625
19086.181641 42.349 0.0059
19086.547852 43.126 -2.3984
19086.914062 42.926 -5.4043
19087.280273 41.987 -2.6270
19087.646484 41.696 9.0625
19088.012695 43.208 18.6270
19088.378906 45.137 16.8984
19088.745117 46.309 7.1523
19089.111328 46.471 -6.5215
19089.477539 45.590 -21.8086
19089.843750 43.561 -36.7109
19090.209961 40.154 -46.9238
19090.576172 35.699 -38.4707
19090.942383 36.090 -6.2070
19091.308594 40.503 -2.9805
19091.674805 43.986 -16.5879
19092.041016 46.547 -34.2188
19092.407227 48.442 -52.1934
19092.773438 49.749 -69.2910
19093.139648 50.456 -84.7734
19093.505859 50.538 -97.9590
19093.872070 49.991 -107.8945
19094.238281 48.900 -112.7832
19094.604492 47.694 -110.4043
19094.970703 47.238 -102.0078
19095.336914 47.810 -94.6230
19095.703125 48.616 -92.2461
19096.069336 48.986 -92.8730
19096.435547 48.793 -93.0039
19096.801758 48.319 -89.7480
19097.167969 48.187 -82.6484
19097.534180 48.830 -75.8105
19097.900391 49.876 -73.4961
19098.266602 50.752 -75.7617
19098.632812 51.180 -80.7656
19098.999023 51.110 -86.5957
19099.365234 50.631 -91.6309
19099.731445 49.961 -94.7188
19100.097656 49.445 -95.8262
19100.463867 49.370 -96.8984
19100.830078 49.664 -100.6406
19101.196289 49.994 -108.1172
19101.562500 50.063 -118.6445
19101.928711 49.692 -130.6738
19102.294922 48.790 -142.2812
19102.661133 47.322 -151.1582
19103.027344 45.446 -153.9238
19103.393555 43.946 -147.6797
19103.759766 43.910 -137.3594
19104.125977 44.887 -131.9355
19104.492188 45.790 -131.4219
19104.858398 46.315 -131.9844
19105.224609 46.696 -131.4375
19105.590820 47.238 -130.5547
19105.957031 47.897 -131.6328
19106.323242 48.297 -135.5352
19106.689453 48.071 -140.8691
19107.055664 46.998 -144.6367
19107.421875 45.182 -141.4805
19107.788086 44.000 -125.9980
19108.154297 45.295 -110.1641
19108.520508 47.398 -107.4883
19108.886719 48.758 -113.4414
19109.252930 49.099 -122.4746
19109.619141 48.469 -130.8887
19109.985352 47.043 -135.1465
19110.351562 45.457 -131.3613
19110.717773 45.052 -121.5449
19111.083984 45.948 -116.5918
19111.450195 46.827 -119.5605
19111.816406 46.978 -126.4707
19112.182617 46.259 -132.9512
19112.548828 44.872 -134.5117
19112.915039 43.669 -127.3906
19113.281250 43.978 -116.3457
19113.647461 45.384 -112.1797
19114.013672 46.580 -115.3359
19114.379883 47.090 -121.7520
19114.746094 46.861 -128.3574
19115.112305 45.960 -132.7305
19115.478516 44.564 -132.4512
19115.844727 43.117 -125.0215
19116.210938 42.556 -110.5625
19116.577148 43.509 -96.4355
19116.943359 45.249 -89.2949
19117.309570 46.920 -88.6953
19117.675781 48.178 -92.2344
19118.041992 48.932 -97.9473
19118.408203 49.197 -104.3828
19118.774414 49.040 -110.5293
19119.140625 48.553 -115.6523
19119.506836 47.842 -119.2051
19119.873047 47.023 -120.7793
19120.239258 46.239 -119.9062
19120.605469 45.760 -116.3965
19120.971680 45.927 -111.9199
19121.337891 46.721 -109.9375
19121.704102 47.690 -112.3262
19122.070312 48.376 -118.2676
19122.436523 48.500 -125.5859
19122.802734 47.962 -131.4844
19123.168945 46.890 -132.3945
19123.535156 46.021 -124.9414
19123.901367 46.561 -113.3965
19124.267578 48.168 -107.7656
19124.633789 49.638 -108.8281
19125.000000 50.506 -112.7500
19125.366211 50.792 -116.4121
19125.732422 50.734 -118.0488
19126.098633 50.642 -117.5977
19126.464844 50.672 -116.4902
19126.831055 50.714 -116.0488
19127.197266 50.576 -116.0254
19127.563477 50.245 -115.1719
19127.929688 49.932 -112.9199
19128.295898 49.838 -110.7402
19128.662109 49.811 -110.8652
19129.028320 49.430 -113.6270
19129.394531 48.304 -116.9414
19129.760742 46.278 -116.0898
19130.126953 44.133 -103.4980
19130.493164 44.368 -83.0723
19130.859375 46.470 -75.3848
19131.225586 48.128 -79.5859
19131.591797 48.880 -88.4629
19131.958008 48.891 -98.0371
19132.324219 48.437 -106.0547
19132.690430 47.881 -111.4902
19133.056641 47.520 -115.0742
19133.422852 47.347 -118.2578
19133.789062 47.150 -120.8750
19134.155273 46.912 -120.8027
19134.521484 47.100 -116.9551
19134.887695 48.165 -113.1992
19135.253906 49.670 -114.5664
19135.620117 50.818 -121.1641
19135.986328 51.147 -130.2676
19136.352539 50.440 -138.6289
19136.718750 48.619 -141.2031
19137.084961 46.599 -129.3301
19137.451172 47.316 -108.8691
19137.817383 49.752 -103.3145
19138.183594 51.350 -109.6289
19138.549805 51.592 -120.2012
19138.916016 50.362 -130.2559
19139.282227 47.420 -133.2988
19139.648438 43.829 -111.4648
19140.014648 45.960 -78.2422
19140.380859 49.560 -75.3242
19140.747070 51.550 -84.3574
19141.113281 52.201 -96.3516
19141.479492 51.793 -107.7422
19141.845703 50.575 -115.8379
19142.211914 48.966 -117.9902
19142.578125 47.799 -113.6230
19142.944336 47.697 -108.2207
19143.310547 48.123 -107.0508
19143.676758 48.388 -109.0078
19144.042969 48.362 -110.9199
19144.409180 48.313 -110.8750
19144.775391 48.573 -109.6270
19145.141602 49.141 -109.4785
19145.507812 49.707 -111.3535
19145.874023 50.007 -114.1367
19146.240234 50.014 -116.0371
19146.606445 49.913 -115.9180
19146.972656 49.953 -114.2305
19147.338867 50.178 -112.7051
19147.705078 50.363 -112.2539
19148.071289 50.292 -111.8711
19148.437500 50.004 -109.4961
19148.803711 49.890 -104.0898
19149.169922 50.366 -98.1211
19149.536133 51.252 -95.4590
19149.902344 52.002 -96.8809
19150.268555 52.253 -100.4453
19150.634766 51.947 -103.4531
19151.000977 51.317 -103.4531
19151.367188 50.896 -99.7773
19151.733398 51.118 -95.7598
19152.099609 51.681 -95.4121
19152.465820 51.992 -98.7324
19152.832031 51.734 -103.0078
19153.198242 50.966 -104.5117
19153.564453 50.313 -100.2402
19153.930664 50.752 -93.1602
19154.296875 52.168 -91.3477
19154.663086 53.545 -96.6797
19155.029297 54.314 -106.1641
19155.395508 54.318 -116.7949
19155.761719 53.516 -125.7949
19156.127930 52.023 -129.4375
19156.494141 50.548 -123.4531
19156.860352 50.580 -110.6895
19157.226562 52.094 -103.4512
19157.592773 53.630 -104.1250
19157.958984 54.592 -108.3047
19158.325195 55.009 -112.6641
19158.691406 55.095 -115.4883
19159.057617 55.110 -116.4414
19159.423828 55.219 -116.4277
19159.790039 55.405 -116.5566
19160.156250 55.549 -117.1074
19160.522461 55.584 -117.6152
19160.888672 55.542 -117.5586
19161.254883 55.496 -116.8418
19161.621094 55.491 -115.6777
19161.987305 55.541 -114.2090
19162.353516 55.688 -112.4570
19162.719727 56.012 -110.8301
19163.085938 56.530 -110.3750
19163.452148 57.104 -112.0586
19163.818359 57.515 -115.8672
19164.184570 57.602 -120.8945
19164.550781 57.305 -125.7305
19164.916992 56.710 -128.7832
19165.283203 56.081 -129.0566
19165.649414 55.747 -127.3203
19166.015625 55.793 -125.9434
19166.381836 55.957 -126.4492
19166.748047 55.952 -128.0918
19167.114258 55.733 -129.0508
19167.480469 55.521 -128.0547
19167.846680 55.633 -125.9355
19168.212891 56.085 -125.2168
19168.579102 56.539 -127.1582
19168.945312 56.666 -130.7402
19169.311523 56.349 -133.6621
19169.677734 55.779 -133.4434
19170.043945 55.481 -129.3125
19170.410156 55.915 -124.5527
19170.776367 56.799 -123.5410
19171.142578 57.517 -126.6328
19171.508789 57.734 -131.6172
19171.875000 57.397 -135.8652
19172.241211 56.710 -136.8672
19172.607422 56.181 -133.5996
19172.973633 56.308 -128.7461
19173.339844 56.937 -126.6270
19173.706055 57.496 -128.1699
19174.072266 57.631 -131.3008
19174.438477 57.322 -133.3242
19174.804688 56.857 -132.0234
19175.170898 56.781 -127.5781
19175.537109 57.369 -123.7715
19175.903320 58.240 -123.8008
19176.269531 58.891 -127.3613
19176.635742 59.069 -132.3672
19177.001953 58.771 -136.5000
19177.368164 58.206 -137.8066
19177.734375 57.805 -135.7012
19178.100586 57.952 -132.5527
19178.466797 58.509 -131.8320
19178.833008 59.019 -134.3438
19179.199219 59.174 -138.5898
19179.565430 58.919 -142.3652
19179.931641 58.440 -143.7363
19180.297852 58.125 -142.2402
19180.664062 58.299 -140.0059
19181.030273 58.832 -140.0449
19181.396484 59.310 -143.0371
19181.762695 59.453 -147.6133
19182.128906 59.194 -151.8105
19182.495117 58.668 -153.7539
19182.861328 58.203 -152.5957
19183.227539 58.137 -149.6289
19183.593750 58.493 -147.4570
19183.959961 58.983 -147.3418
19184.326172 59.369 -148.5918
19184.692383 59.618 -150.0410
19185.058594 59.826 -151.1348
19185.424805 60.085 -152.2070
19185.791016 60.370 -153.9590
19186.157227 60.564 -156.6445
19186.523438 60.549 -159.7559
19186.889648 60.294 -162.2559
19187.255859 59.895 -163.1289
19187.622070 59.558 -162.0684
19187.988281 59.474 -159.9902
19188.354492 59.646 -158.5371
19188.720703 59.888 -158.5762
19189.086914 60.016 -159.7129
19189.453125 59.969 -160.9473
19189.819336 59.813 -161.3574
19190.185547 59.704 -160.7129
19190.551758 59.766 -159.7070
19190.917969 59.989 -159.4336
19191.284180 60.238 -160.4824
19191.650391 60.371 -162.5684
19192.016602 60.324 -164.9141
19192.382812 60.129 -166.7148
19192.749023 59.894 -167.5195
19193.115234 59.746 -167.5957
19193.481445 59.725 -167.7656
19193.847656 59.752 -168.7207
19194.213867 59.698 -170.4473
19194.580078 59.484 -172.2754
19194.946289 59.123 -173.3203
19195.312500 58.730 -172.9512
19195.678711 58.476 -171.2891
19196.044922 58.462 -169.3027
19196.411133 58.649 -168.0645
19196.777344 58.917 -168.0586
19197.143555 59.158 -169.2031
19197.509766 59.304 -171.1816
19197.875977 59.307 -173.6406
19198.242188 59.129 -176.0664
19198.608398 58.769 -177.6230
19198.974609 58.335 -177.3613
19199.340820 58.072 -174.9941
19199.707031 58.229 -171.9238
19200.073242 58.766 -170.6602
19200.439453 59.349 -172.3691
19200.805664 59.673 -176.3086
19201.171875 59.589 179.1621
19201.538086 59.122 176.0137
19201.904297 58.511 175.8965
19202.270508 58.184 178.7832
19202.636719 58.427 -178.1094
19203.002930 59.010 -177.8691
19203.369141 59.486 179.1738
19203.735352 59.593 174.5273
19204.101562 59.267 170.0527
19204.467773 58.609 167.5488
19204.833984 57.891 168.1660
19205.200195 57.478 171.4180
19205.566406 57.554 174.9531
19205.932617 57.946 176.5742
19206.298828 58.361 175.9902
19206.665039 58.639 174.0391
19207.031250 58.749 171.6016
19207.397461 58.723 169.2695
19207.763672 58.609 167.3301
19208.129883 58.443 165.8809
19208.496094 58.260 164.9922
19208.862305 58.101 164.6836
19209.228516 58.014 164.8047
19209.594727 58.029 164.9609
19209.960938 58.126 164.6406
19210.327148 58.227 163.5039
19210.693359 58.226 161.6543
19211.059570 58.041 159.6621
19211.425781 57.648 158.5039
19211.791992 57.153 159.3203
19212.158203 56.816 162.5742
19212.524414 56.927 166.9922
19212.890625 57.503 169.9902
19213.256836 58.246 170.0215
19213.623047 58.853 167.5039
19213.989258 59.183 163.6973
19214.355469 59.236 159.8340
19214.721680 59.098 156.8262
19215.087891 58.909 154.9746
19215.454102 58.779 153.9082
19215.820312 58.728 152.9824
19216.186523 58.700 151.8496
19216.552734 58.637 150.6641
19216.918945 58.530 149.7949
19217.285156 58.421 149.4473
19217.651367 58.356 149.5098
19218.017578 58.341 149.7129
19218.383789 58.349 149.9316
19218.750000 58.367 150.2422
19219.116211 58.405 150.6875
19219.482422 58.479 151.1152
19219.848633 58.570 151.3008
19220.214844 58.632 151.2031
19220.581055 58.633 151.0703
19220.947266 58.591 151.2188
19221.313477 58.564 151.6875
19221.679688 58.588 152.1465
19222.045898 58.635 152.2051
19222.412109 58.647 151.8438
19222.778320 58.600 151.4102
19223.144531 58.542 151.1855
19223.510742 58.549 150.9180
19223.876953 58.620 149.8945
19224.243164 58.640 147.6445
19224.609375 58.450 144.5449
19224.975586 57.963 141.9043
19225.341797 57.280 141.5215
19225.708008 56.765 144.4492
19226.074219 56.878 148.8887
19226.440430 57.597 150.8125
19226.806641 58.417 148.5449
19227.172852 58.942 143.2910
19227.539062 59.021 137.0059
19227.905273 58.671 131.6035
19228.271484 58.057 128.6289
19228.637695 57.461 128.6465
19229.003906 57.163 130.6211
19229.370117 57.196 132.4688
19229.736328 57.345 133.0801
19230.102539 57.411 132.9141
19230.468750 57.350 132.9570
19230.834961 57.241 133.8750
19231.201172 57.199 135.6113
19231.567383 57.283 137.6328
19231.933594 57.489 139.3750
19232.299805 57.775 140.4238
19232.666016 58.082 140.5254
19233.032227 58.337 139.6094
19233.398438 58.461 137.9141
19233.764648 58.410 136.0273
19234.130859 58.214 134.6719
19234.497070 57.987 134.2539
19234.863281 57.858 134.4570
19235.229492 57.870 134.3750
19235.595703 57.928 133.3691
19235.961914 57.911 131.6758
19236.328125 57.791 130.1270
19236.694336 57.678 129.3945
19237.060547 57.735 129.1543
19237.426758 58.001 128.1426
19237.792969 58.320 125.3906
19238.159180 58.469 121.1523
19238.525391 58.316 116.7012
19238.891602 57.878 113.6289
19239.257812 57.359 113.2461
19239.624023 57.100 115.3789
19239.990234 57.282 117.8066
19240.356445 57.705 118.4863
19240.722656 58.061 117.4668
19241.088867 58.215 116.1738
19241.455078 58.263 115.9414
19241.821289 58.428 116.8652
19242.187500 58.845 117.6113
19242.553711 59.398 116.7031
19242.919922 59.855 113.9512
19243.286133 60.068 110.2227
19243.652344 60.023 106.6621
19244.018555 59.824 104.1172
19244.384766 59.628 102.6152
19244.750977 59.517 101.3496
19245.117188 59.428 99.4805
19245.483398 59.209 97.0156
19245.849609 58.764 94.9297
19246.215820 58.153 94.6348
19246.582031 57.643 97.0059
19246.948242 57.581 100.8438
19247.314453 57.992 103.2559
19247.680664 58.541 102.6738
19248.046875 58.898 99.7441
19248.413086 58.929 96.1191
19248.779297 58.689 93.4316
19249.145508 58.383 92.5977
19249.511719 58.267 93.1934
19249.877930 58.439 93.5078
19250.244141 58.735 92.1445
19250.610352 58.915 89.1426
19250.976562 58.841 85.5430
19251.342773 58.518 82.6992
19251.708984 58.096 81.5684
19252.075195 57.791 82.0859
19252.441406 57.738 83.0645
19252.807617 57.872 83.1504
19253.173828 58.017 81.9824
19253.540039 58.052 80.1055
19253.906250 57.963 78.2617
19254.272461 57.810 76.9219
19254.638672 57.664 76.1211
19255.004883 57.567 75.6426
19255.371094 57.537 75.2695
19255.737305 57.587 74.7812
19256.103516 57.717 73.8125
19256.469727 57.879 71.9375
19256.835938 57.967 69.0332
19257.202148 57.873 65.6113
19257.568359 57.563 62.7422
19257.934570 57.144 61.5742
19258.300781 56.876 62.4570
19258.666992 57.004 63.9004
19259.033203 57.449 63.5762
19259.399414 57.889 60.6777
19259.765625 58.049 56.2070
19260.131836 57.840 52.0664
19260.498047 57.395 50.1914
19260.864258 57.067 51.4004
19261.230469 57.231 53.9883
19261.596680 57.839 54.7207
19261.962891 58.481 52.3477
19262.329102 58.836 47.9141
19262.695312 58.791 43.1602
19263.061523 58.403 39.7617
19263.427734 57.873 38.7793
19263.793945 57.465 40.0684
19264.160156 57.334 42.2109
19264.526367 57.413 43.6934
19264.892578 57.525 44.1211
19265.258789 57.565 43.9453
19265.625000 57.524 43.6875
19265.991211 57.436 43.5957
19266.357422 57.333 43.7168
19266.723633 57.251 44.0391
19267.089844 57.239 44.3926
19267.456055 57.330 44.2344
19267.822266 57.472 42.8652
