"Sens Factor =0.532dB, AGain =18dB, SERNO: 7101790"
"Auto-generated 90-degree calibration file"
16833.422	-6.1802
17042.977	-6.2875
17255.141	-6.3933
17469.945	-6.4965
17687.424	-6.5977
17907.609	-6.6868
18130.537	-6.7769
18356.240	-6.8676
18584.752	-6.9590
18816.107	-7.0513
19050.346	-7.1445
19287.498	-7.2385
19527.604	-7.3335
19770.697	-7.4296
20016.816	-7.5269
