* Measurement data measured by REW V5.31.3
* Source: /home/delab/repos/sound_calibration/data/captured_sweep_LR.wav
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 28-May-2026 19:28:50
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement generated from imported files Stimulus: 256kMeasSweep_0_to_20000_-12_dBFS_48k_Float_mono.wav Response: captured_sweep_LR.wav
* Measurement: captured_sweep_LR
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18333.251953 55.165 105.8184
18333.618164 54.404 108.6445
18333.984375 54.085 114.7852
18334.350586 54.434 120.5234
18334.716797 55.099 122.9492
18335.083008 55.654 122.2598
18335.449219 55.908 119.8809
18335.815430 55.832 117.1621
18336.181641 55.486 115.0898
18336.547852 54.965 114.2773
18336.914062 54.386 115.0918
18337.280273 53.901 117.5254
18337.646484 53.656 120.9961
18338.012695 53.722 124.3984
18338.378906 54.052 126.5586
18338.745117 54.507 126.7930
18339.111328 54.936 125.1211
18339.477539 55.234 121.9688
18339.843750 55.345 117.8984
18340.209961 55.243 113.5215
18340.576172 54.935 109.4609
18340.942383 54.451 106.2520
18341.308594 53.848 104.4160
18341.674805 53.236 104.3984
18342.041016 52.781 106.1797
18342.407227 52.644 108.8691
18342.773438 52.854 110.7734
18343.139648 53.227 110.4375
18343.505859 53.476 107.6758
18343.872070 53.362 103.4297
18344.238281 52.736 99.4766
18344.604492 51.620 98.5645
18344.970703 50.469 103.8145
18345.336914 50.305 114.1387
18345.703125 51.416 120.9648
18346.069336 52.765 119.9551
18346.435547 53.600 113.6328
18346.801758 53.716 105.0996
18347.167969 53.083 96.7656
18347.534180 51.764 91.0801
18347.900391 50.012 90.7676
18348.266602 48.465 97.6133
18348.632812 47.932 108.6289
18348.999023 48.373 117.4844
18349.365234 49.167 122.2539
18349.731445 49.999 123.7812
18350.097656 50.722 122.4297
18350.463867 51.119 118.5469
18350.830078 50.949 113.4512
18351.196289 50.038 109.7305
18351.562500 48.488 112.0820
18351.928711 47.470 125.1348
18352.294922 48.617 139.3242
18352.661133 50.661 141.9180
18353.027344 52.090 135.8047
18353.393555 52.527 126.0449
18353.759766 51.929 116.0566
18354.125977 50.277 108.9883
18354.492188 47.704 110.0801
18354.858398 45.545 125.9707
18355.224609 46.075 145.9590
18355.590820 47.768 153.9336
18355.957031 48.962 154.6348
18356.323242 49.588 153.8203
18356.689453 49.980 153.4473
18357.055664 50.363 152.9043
18357.421875 50.673 151.1133
18357.788086 50.690 148.2949
18358.154297 50.273 146.1582
18358.520508 49.517 147.2402
18358.886719 48.923 153.4824
18359.252930 49.205 162.4727
18359.619141 50.320 168.2910
18359.985352 51.577 169.0410
18360.351562 52.539 166.4453
18360.717773 53.093 162.5645
18361.083984 53.276 158.8906
18361.450195 53.184 156.4121
18361.816406 52.954 155.8320
18362.182617 52.788 157.3809
18362.548828 52.902 160.2148
18362.915039 53.363 162.4883
18363.281250 53.997 162.5879
18363.647461 54.517 160.2578
18364.013672 54.706 156.4648
18364.379883 54.474 152.7148
18364.746094 53.869 150.7676
18365.112305 53.150 152.1367
18365.478516 52.757 156.4590
18365.844727 52.913 160.6816
18366.210938 53.324 162.0938
18366.577148 53.554 160.9297
18366.943359 53.416 159.2734
18367.309570 53.027 159.3047
18367.675781 52.769 161.8164
18368.041992 52.999 164.6445
18368.408203 53.573 164.4785
18368.774414 54.027 160.4609
18369.140625 54.009 153.9629
18369.506836 53.353 147.2871
18369.873047 52.084 143.3613
18370.239258 50.578 145.6074
18370.605469 49.852 154.5469
18370.971680 50.533 162.2012
18371.337891 51.698 162.6191
18371.704102 52.507 157.8691
18372.070312 52.740 151.3750
18372.436523 52.474 145.8438
18372.802734 51.963 143.0684
18373.168945 51.578 143.2773
18373.535156 51.578 144.6777
18373.901367 51.863 145.0957
18374.267578 52.156 144.1816
18374.633789 52.322 143.0078
18375.000000 52.427 142.5254
18375.366211 52.607 142.6016
18375.732422 52.874 142.2129
18376.098633 53.059 140.7812
18376.464844 52.959 139.0156
18376.831055 52.510 138.7930
18377.197266 51.940 142.2344
18377.563477 51.802 149.4160
18377.929688 52.445 156.3496
18378.295898 53.453 159.2012
18378.662109 54.251 158.4160
18379.028320 54.617 156.3691
18379.394531 54.626 155.2539
18379.760742 54.552 156.1406
18380.126953 54.687 158.0898
18380.493164 55.038 158.9531
18380.859375 55.327 157.7266
18381.225586 55.275 155.3984
18381.591797 54.812 154.1367
18381.958008 54.168 156.1797
18382.324219 53.887 161.8047
18382.690430 54.340 167.2324
18383.056641 55.157 168.6250
18383.422852 55.774 166.1621
18383.789062 55.915 162.0391
18384.155273 55.568 158.7051
18384.521484 54.944 158.2246
18384.887695 54.461 161.2812
18385.253906 54.511 165.9258
18385.620117 55.043 168.9414
18385.986328 55.694 169.2344
18386.352539 56.226 167.6914
18386.718750 56.601 165.3887
18387.084961 56.863 162.8750
18387.451172 57.047 160.2031
18387.817383 57.136 157.3242
18388.183594 57.093 154.4688
18388.549805 56.912 152.2070
18388.916016 56.664 151.1113
18389.282227 56.478 151.2832
18389.648438 56.473 152.1191
18390.014648 56.656 152.6016
18390.380859 56.925 152.0605
18390.747070 57.155 150.5020
18391.113281 57.265 148.3633
18391.479492 57.221 146.2793
18391.845703 57.049 144.9297
18392.211914 56.834 144.8945
18392.578125 56.734 146.3125
18392.944336 56.910 148.3594
18393.310547 57.366 149.4570
18393.676758 57.911 148.5371
18394.042969 58.300 145.7598
18394.409180 58.360 142.3086
18394.775391 58.063 139.9453
18395.141602 57.578 140.4941
18395.507812 57.336 144.6309
18395.874023 57.762 149.8047
18396.240234 58.708 152.0137
18396.606445 59.665 150.1250
18396.972656 60.278 145.4160
18397.338867 60.410 139.7305
18397.705078 60.071 134.8086
18398.071289 59.385 132.1406
18398.437500 58.604 132.7676
18398.803711 58.092 136.3086
18399.169922 58.059 140.4727
18399.536133 58.360 142.9961
18399.902344 58.718 143.3320
18400.268555 58.949 142.1211
18400.634766 58.995 140.2324
18401.000977 58.866 138.3496
18401.367188 58.601 137.0195
18401.733398 58.276 136.7109
18402.099609 58.020 137.5977
18402.465820 57.971 139.2012
18402.832031 58.186 140.4082
18403.198242 58.572 140.1641
18403.564453 58.960 138.2441
18403.930664 59.227 135.1406
18404.296875 59.328 131.5938
18404.663086 59.286 128.2539
18405.029297 59.158 125.4648
18405.395508 58.991 123.2285
18405.761719 58.798 121.4824
18406.127930 58.581 120.3320
18406.494141 58.373 119.9980
18406.860352 58.253 120.4473
18407.226562 58.289 121.1133
18407.592773 58.455 121.1035
18407.958984 58.617 119.9785
18408.325195 58.637 118.0898
18408.691406 58.459 116.3535
18409.057617 58.155 115.7637
18409.423828 57.907 116.6484
18409.790039 57.884 118.1445
18410.156250 58.078 118.7676
18410.522461 58.307 117.7207
18410.888672 58.378 115.4414
18411.254883 58.210 113.0410
18411.621094 57.856 111.7383
18411.987305 57.501 112.2910
18412.353516 57.384 114.2539
18412.719727 57.607 115.9941
18413.085938 58.039 115.9805
18413.452148 58.436 113.8906
18413.818359 58.609 110.5059
18414.184570 58.480 107.0449
18414.550781 58.080 104.8945
18414.916992 57.598 105.2578
18415.283203 57.360 108.0449
18415.649414 57.585 111.1328
18416.015625 58.115 112.0117
18416.381836 58.577 110.1328
18416.748047 58.703 106.8086
18417.114258 58.436 103.9570
18417.480469 57.927 103.4355
18417.846680 57.561 105.8691
18418.212891 57.687 109.1016
18418.579102 58.180 109.9160
18418.945312 58.598 107.3828
18419.311523 58.606 102.9316
18419.677734 58.104 98.8789
18420.043945 57.224 97.6543
18420.410156 56.418 100.8496
18420.776367 56.287 106.4863
18421.142578 56.829 109.6699
18421.508789 57.460 108.5156
18421.875000 57.750 104.5273
18422.241211 57.576 100.0352
18422.607422 57.039 97.0508
18422.973633 56.392 96.7520
18423.339844 55.963 98.7793
18423.706055 55.908 101.1777
18424.072266 56.080 102.2793
18424.438477 56.261 102.0293
18424.804688 56.368 101.2031
18425.170898 56.441 100.3223
18425.537109 56.541 99.2344
18425.903320 56.650 97.4434
18426.269531 56.672 94.7539
18426.635742 56.503 91.6113
18427.001953 56.110 88.9355
18427.368164 55.562 87.7109
18427.734375 55.046 88.4766
18428.100586 54.790 90.5957
18428.466797 54.863 92.3418
18428.833008 55.104 92.3770
18429.199219 55.281 90.6406
18429.565430 55.245 88.0391
18429.931641 54.970 85.8184
18430.297852 54.556 85.0723
18430.664062 54.210 86.2285
18431.030273 54.155 88.4160
18431.396484 54.415 89.7969
18431.762695 54.790 89.1328
18432.128906 55.033 86.5215
18432.495117 54.980 82.9863
18432.861328 54.592 79.9121
18433.227539 53.957 78.6406
18433.593750 53.303 80.0059
18433.959961 52.937 83.3379
18434.326172 52.962 86.3945
18434.692383 53.163 87.4492
18435.058594 53.251 86.5820
18435.424805 53.070 85.0215
18435.791016 52.640 84.1699
18436.157227 52.113 84.9023
18436.523438 51.685 87.1133
18436.889648 51.464 89.7539
18437.255859 51.395 91.8379
18437.622070 51.370 93.2012
18437.988281 51.342 94.1074
18438.354492 51.316 94.6367
18438.720703 51.267 94.6445
18439.086914 51.119 94.2188
18439.453125 50.809 94.0234
18439.819336 50.384 95.0840
18440.185547 50.037 97.8555
18440.551758 49.950 101.3926
18440.917969 50.069 104.0781
18441.284180 50.137 105.6719
18441.650391 50.018 107.8301
18442.016602 49.947 112.5352
18442.382812 50.453 118.9805
18442.749023 51.656 122.6562
18443.115234 52.995 120.8984
18443.481445 53.955 114.7617
18443.847656 54.303 106.3906
18444.213867 53.979 97.9766
18444.580078 53.054 91.7637
18444.946289 51.798 89.9102
18445.312500 50.789 93.0293
18445.678711 50.518 97.4551
18446.044922 50.654 98.7441
18446.411133 50.553 97.1172
18446.777344 49.931 95.8379
18447.143555 49.024 98.8281
18447.509766 48.675 107.1699
18447.875977 49.483 114.9473
18448.242188 50.804 116.6074
18448.608398 51.857 113.1680
18448.974609 52.386 107.6230
18449.340820 52.436 102.1875
18449.707031 52.156 98.2109
18450.073242 51.749 96.2363
18450.439453 51.386 95.8828
18450.805664 51.124 96.3516
18451.171875 50.934 97.1777
18451.538086 50.799 98.3203
18451.904297 50.749 99.6953
18452.270508 50.808 100.8516
18452.636719 50.931 101.2305
18453.002930 51.018 100.6367
18453.369141 50.983 99.3438
18453.735352 50.781 97.8496
18454.101562 50.403 96.7031
18454.467773 49.874 96.5488
18454.833984 49.288 98.0918
18455.200195 48.841 101.7246
18455.566406 48.798 106.5293
18455.932617 49.224 110.0527
18456.298828 49.844 110.4082
18456.665039 50.301 107.6934
18457.031250 50.358 103.2266
18457.397461 49.911 98.8652
18457.763672 49.005 96.7910
18458.129883 47.918 99.2520
18458.496094 47.280 106.7715
18458.862305 47.623 115.0664
18459.228516 48.595 119.0488
18459.594727 49.554 118.2188
18459.960938 50.176 114.2637
18460.327148 50.355 108.7793
18460.693359 50.063 103.0078
18461.059570 49.277 98.1309
18461.425781 48.000 95.9531
18461.791992 46.473 99.3203
18462.158203 45.539 109.7461
18462.524414 46.079 121.0527
18462.890625 47.469 125.1543
18463.256836 48.657 122.3203
18463.623047 49.228 116.0352
18463.989258 49.126 109.1992
18464.355469 48.421 104.4043
18464.721680 47.407 104.3691
18465.087891 46.768 110.0938
18465.454102 47.130 117.4570
18465.820312 48.177 120.9258
18466.186523 49.202 120.0625
18466.552734 49.891 117.2305
18466.918945 50.262 114.4648
18467.285156 50.469 112.8398
18467.651367 50.686 112.4375
18468.017578 51.016 112.6113
18468.383789 51.467 112.6270
18468.750000 52.008 111.9980
18469.116211 52.599 110.3145
18469.482422 53.166 107.1387
18469.848633 53.585 102.1875
18470.214844 53.691 95.6445
18470.581055 53.317 88.3691
18470.947266 52.329 81.9863
18471.313477 50.677 79.3477
18471.679688 48.751 85.3145
18472.045898 48.130 100.8281
18472.412109 49.560 112.1602
18472.778320 51.342 112.7832
18473.144531 52.515 107.2988
18473.510742 52.944 99.9375
18473.876953 52.735 93.4746
18474.243164 52.107 89.9219
18474.609375 51.440 90.4434
18474.975586 51.200 93.9453
18475.341797 51.518 97.1074
18475.708008 52.087 97.7773
18476.074219 52.579 96.1133
18476.440430 52.839 93.1406
18476.806641 52.824 89.7324
18477.172852 52.510 86.5449
18477.539062 51.867 84.4727
18477.905273 50.950 85.0781
18478.271484 50.085 90.0176
18478.637695 49.903 98.3008
18479.003906 50.625 104.5586
18479.370117 51.623 105.1035
18479.736328 52.258 101.0996
18480.102539 52.282 95.2617
18480.468750 51.692 90.3770
18480.834961 50.762 89.2461
18481.201172 50.171 92.6992
18481.567383 50.486 96.3926
18481.933594 51.323 94.9766
18482.299805 51.945 88.2852
18482.666016 51.981 78.9727
18483.032227 51.349 69.8477
18483.398438 50.163 63.8477
18483.764648 48.902 63.6172
18484.130859 48.379 67.7676
18484.497070 48.712 69.9824
18484.863281 49.089 67.6484
18485.229492 48.898 63.8223
18485.595703 48.149 63.5195
18485.961914 47.687 70.4160
18486.328125 48.687 78.9219
18486.694336 50.534 79.2754
18487.060547 51.998 71.8145
18487.426758 52.629 60.3340
18487.792969 52.307 47.6777
18488.159180 50.949 36.5938
18488.525391 48.531 31.3477
18488.891602 45.708 39.9512
18489.257812 45.350 61.2461
18489.624023 47.391 70.2930
18489.990234 49.018 66.7910
18490.356445 49.689 58.9551
18490.722656 49.542 51.0098
18491.088867 48.817 45.5508
18491.455078 47.880 44.2949
18491.821289 47.229 47.3320
18492.187500 47.274 52.1758
18492.553711 47.978 55.2227
18492.919922 48.979 54.7148
18493.286133 49.955 50.7363
18493.652344 50.695 43.9961
18494.018555 51.052 35.4785
18494.384766 50.931 26.3555
18494.750977 50.274 17.9238
18495.117188 49.071 12.0234
18495.483398 47.506 11.3945
18495.849609 46.258 18.2090
18496.215820 46.298 28.7109
18496.582031 47.466 34.5801
18496.948242 48.782 33.8750
18497.314453 49.744 29.1758
18497.680664 50.266 22.7930
18498.046875 50.381 16.2422
18498.413086 50.169 10.7227
18498.779297 49.778 7.1367
18499.145508 49.418 5.7715
18499.511719 49.306 5.8633
18499.877930 49.508 5.7578
18500.244141 49.874 4.1406
18500.610352 50.196 0.8379
18500.976562 50.328 -3.5645
18501.342773 50.201 -8.2109
18501.708984 49.806 -12.1992
18502.075195 49.176 -14.5723
18502.441406 48.440 -14.1680
18502.807617 47.932 -10.3184
18503.173828 48.074 -4.7480
18503.540039 48.895 -1.3516
18503.906250 49.942 -2.3633
18504.272461 50.765 -7.0586
18504.638672 51.158 -13.5117
18505.004883 51.107 -19.8301
18505.371094 50.740 -24.3633
18505.737305 50.339 -26.2031
18506.103516 50.214 -26.2578
18506.469727 50.407 -26.7676
18506.835938 50.657 -28.9297
18507.202148 50.701 -31.8516
18507.568359 50.514 -33.6270
18507.934570 50.350 -32.9531
18508.300781 50.573 -30.8242
18508.666992 51.210 -30.1953
18509.033203 51.885 -32.5938
18509.399414 52.251 -37.0742
18509.765625 52.188 -41.6602
18510.131836 51.813 -44.3984
18510.498047 51.456 -44.5449
18510.864258 51.421 -43.7031
18511.230469 51.629 -44.5527
18511.596680 51.687 -47.8418
18511.962891 51.284 -51.8184
18512.329102 50.402 -53.3750
18512.695312 49.534 -49.3535
18513.061523 49.671 -41.6641
18513.427734 50.884 -38.4746
18513.793945 52.186 -42.6680
18514.160156 52.949 -51.6660
18514.526367 52.983 -62.3555
18514.892578 52.284 -71.8984
18515.258789 51.000 -77.2285
18515.625000 49.705 -75.1914
18515.991211 49.492 -67.7695
18516.357422 50.442 -63.7617
18516.723633 51.481 -65.9180
18517.089844 51.981 -70.8340
18517.456055 51.890 -74.3984
18517.822266 51.614 -73.4121
18518.188477 51.931 -68.3320
18518.554688 53.151 -64.9180
18518.920898 54.612 -67.0547
18519.287109 55.668 -73.4453
18519.653320 56.084 -81.4863
18520.019531 55.829 -88.7207
18520.385742 55.045 -92.5312
18520.751953 54.194 -90.7832
18521.118164 54.027 -84.8203
18521.484375 54.745 -80.5020
18521.850586 55.685 -81.1172
18522.216797 56.282 -85.1426
18522.583008 56.383 -89.9688
18522.949219 56.079 -93.3867
18523.315430 55.652 -93.9824
18523.681641 55.482 -92.1758
18524.047852 55.745 -90.3340
18524.414062 56.253 -90.5234
18524.780273 56.705 -92.8750
18525.146484 56.938 -96.3047
18525.512695 56.939 -99.6641
18525.878906 56.782 -102.1445
18526.245117 56.582 -103.3457
18526.611328 56.462 -103.3809
18526.977539 56.509 -102.8027
18527.343750 56.751 -102.4473
18527.709961 57.121 -103.1152
18528.076172 57.488 -105.1523
18528.442383 57.723 -108.3145
18528.808594 57.742 -111.9141
18529.174805 57.541 -114.9961
18529.541016 57.219 -116.7617
18529.907227 56.946 -117.0898
18530.273438 56.859 -116.8047
18530.639648 56.940 -117.1367
18531.005859 57.036 -118.6094
18531.372070 57.012 -120.7598
18531.738281 56.845 -122.6875
18532.104492 56.630 -123.7090
18532.470703 56.505 -123.9199
18532.836914 56.525 -124.0898
18533.203125 56.628 -124.8242
18533.569336 56.715 -125.9922
18533.935547 56.769 -126.9746
18534.301758 56.877 -127.4297
18534.667969 57.132 -127.7832
18535.034180 57.514 -128.9062
18535.400391 57.889 -131.1797
18535.766602 58.125 -134.1465
18536.132812 58.185 -136.8516
18536.499023 58.161 -138.4375
18536.865234 58.222 -138.8867
18537.231445 58.470 -139.2266
18537.597656 58.830 -140.6504
18537.963867 59.108 -143.4531
18538.330078 59.151 -146.8770
18538.696289 58.927 -149.7285
18539.062500 58.540 -150.8730
18539.428711 58.219 -149.9570
18539.794922 58.172 -148.0293
18540.161133 58.392 -146.8379
18540.527344 58.683 -147.2773
18540.893555 58.852 -148.9746
18541.259766 58.830 -150.9141
18541.625977 58.669 -152.1973
18541.992188 58.497 -152.4473
18542.358398 58.448 -152.0469
18542.724609 58.556 -151.9023
18543.090820 58.740 -152.7539
18543.457031 58.870 -154.6680
18543.823242 58.850 -157.1074
18544.189453 58.663 -159.2031
18544.555664 58.389 -160.1914
18544.921875 58.190 -159.8652
18545.288086 58.217 -159.0195
18545.654297 58.461 -159.0605
18546.020508 58.742 -160.7988
18546.386719 58.856 -163.9199
18546.752930 58.687 -167.2480
18547.119141 58.263 -169.2871
18547.485352 57.788 -168.8730
18547.851562 57.595 -166.2266
18548.217773 57.884 -163.6191
18548.583984 58.474 -163.4141
18548.950195 59.026 -166.0254
18549.316406 59.313 -170.4863
18549.682617 59.253 -175.4258
18550.048828 58.872 -179.5469
18550.415039 58.285 178.1660
18550.781250 57.692 178.2422
18551.147461 57.330 -179.8359
18551.513672 57.304 -177.7012
18551.879883 57.491 -176.8301
18552.246094 57.668 -177.4941
18552.612305 57.679 -178.8418
18552.978516 57.527 -179.6309
18553.344727 57.371 -179.0645
18553.710938 57.437 -177.6758
18554.077148 57.781 -177.3027
18554.443359 58.180 -179.3652
18554.809570 58.331 176.3398
18555.175781 58.028 171.2344
18555.541992 57.224 167.5312
18555.908203 56.140 167.7227
18556.274414 55.377 172.6816
18556.640625 55.483 178.4609
18557.006836 56.102 179.8398
18557.373047 56.502 176.6914
18557.739258 56.330 171.8535
18558.105469 55.588 168.5742
18558.471680 54.666 169.6602
18558.837891 54.300 174.5117
18559.204102 54.748 177.6582
18559.570312 55.361 175.6230
18559.936523 55.493 169.9688
18560.302734 54.892 164.1621
18560.668945 53.638 162.2949
18561.035156 52.423 168.4355
18561.401367 52.574 179.3965
18561.767578 53.941 -175.5898
18562.133789 55.227 -178.1855
18562.500000 55.867 175.5820
18562.866211 55.810 169.2598
18563.232422 55.247 165.4980
18563.598633 54.577 165.7578
18563.964844 54.292 168.9121
18564.331055 54.501 171.3652
18564.697266 54.805 171.0723
18565.063477 54.822 168.9707
18565.429688 54.431 167.1406
18565.795898 53.760 167.5684
18566.162109 53.150 171.0547
18566.528320 52.934 176.2363
18566.894531 53.130 -179.4629
18567.260742 53.471 -177.3320
18567.626953 53.737 -176.9336
18567.993164 53.869 -177.4219
18568.359375 53.885 -178.3398
18568.725586 53.802 -179.5605
18569.091797 53.607 179.0371
18569.458008 53.280 177.8105
18569.824219 52.844 177.3574
18570.190430 52.401 178.2188
18570.556641 52.111 -179.6172
18570.922852 52.101 -176.9395
18571.289062 52.381 -174.9316
18571.655273 52.835 -174.4336
18572.021484 53.314 -175.5996
18572.387695 53.693 -178.1211
18572.753906 53.879 178.5469
18573.120117 53.805 175.2344
18573.486328 53.462 173.0625
18573.852539 52.950 173.3145
18574.218750 52.549 176.8281
18574.584961 52.644 -177.5879
18574.951172 53.306 -173.1816
18575.317383 54.191 -172.0508
18575.683594 54.925 -173.9062
18576.049805 55.315 -177.3730
18576.416016 55.329 178.9453
18576.782227 55.029 176.0742
18577.148438 54.523 174.6230
18577.514648 53.938 174.7285
18577.880859 53.368 176.0840
18578.247070 52.847 178.3320
18578.613281 52.386 -178.6914
18578.979492 52.021 -175.0957
18579.345703 51.795 -171.1699
18579.711914 51.725 -167.2637
18580.078125 51.820 -163.6562
18580.444336 52.107 -160.7461
18580.810547 52.586 -159.2988
18581.176758 53.163 -160.1895
18581.542969 53.647 -163.7969
18581.909180 53.827 -169.6484
18582.275391 53.542 -176.5781
18582.641602 52.688 177.0684
18583.007812 51.245 173.8320
18583.374023 49.530 177.4941
18583.740234 48.636 -170.4551
18584.106445 49.454 -158.3984
18584.472656 51.042 -154.1270
18584.838867 52.409 -155.9023
18585.205078 53.318 -160.3672
18585.571289 53.816 -165.6621
18585.937500 53.970 -170.9727
18586.303711 53.801 -175.7695
18586.669922 53.301 -179.3496
18587.036133 52.503 179.5020
18587.402344 51.624 -177.6230
18587.768555 51.180 -170.7012
18588.134766 51.528 -163.4902
18588.500977 52.318 -159.8164
18588.867188 52.996 -159.5703
18589.233398 53.329 -160.4668
18589.599609 53.419 -160.3613
18589.965820 53.577 -158.6328
18590.332031 54.049 -156.8203
18590.698242 54.729 -157.1289
18591.064453 55.291 -160.0449
18591.430664 55.496 -164.4062
18591.796875 55.277 -168.4180
18592.163086 54.747 -170.2148
18592.529297 54.226 -168.7734
18592.895508 54.083 -165.1875
18593.261719 54.377 -162.1953
18593.627930 54.806 -161.2793
18593.994141 55.091 -161.6074
18594.360352 55.206 -161.5645
18594.726562 55.341 -160.2539
18595.092773 55.718 -158.4434
18595.458984 56.336 -157.9844
18595.825195 56.957 -159.9160
18596.191406 57.322 -163.8008
18596.557617 57.279 -168.2617
18596.923828 56.822 -171.5410
18597.290039 56.120 -171.9004
18597.656250 55.580 -168.5977
18598.022461 55.632 -163.8203
18598.388672 56.200 -161.4453
18598.754883 56.805 -162.8672
18599.121094 57.075 -166.9043
18599.487305 56.867 -171.5195
18599.853516 56.230 -174.5938
18600.219727 55.410 -174.3340
18600.585938 54.875 -170.4375
18600.952148 55.001 -165.6934
18601.318359 55.610 -163.6289
18601.684570 56.260 -164.9727
18602.050781 56.678 -168.5371
18602.416992 56.779 -172.8691
18602.783203 56.576 -176.7715
18603.149414 56.118 -179.2734
18603.515625 55.509 -179.3086
18603.881836 54.996 -175.9590
18604.248047 54.983 -169.9121
18604.614258 55.672 -164.3789
18604.980469 56.762 -162.4160
18605.346680 57.769 -164.2852
18605.712891 58.404 -168.4160
18606.079102 58.591 -173.0059
18606.445312 58.387 -176.4453
18606.811523 57.982 -177.5449
18607.177734 57.657 -176.3027
18607.543945 57.592 -174.1953
18607.910156 57.709 -172.8848
18608.276367 57.794 -172.7051
18608.642578 57.731 -172.8027
18609.008789 57.575 -172.2715
18609.375000 57.465 -171.0371
18609.741211 57.472 -169.8965
18610.107422 57.522 -169.5547
18610.473633 57.505 -169.8457
18610.839844 57.407 -170.0801
18611.206055 57.336 -169.9199
18611.572266 57.395 -170.0176
18611.938477 57.528 -171.4375
18612.304688 57.539 -174.4688
18612.670898 57.242 -178.1035
18613.037109 56.609 179.6152
18613.403320 55.883 -179.2578
18613.769531 55.618 -174.6719
18614.135742 56.157 -170.6758
18614.501953 57.080 -171.0840
18614.868164 57.799 -175.6172
18615.234375 58.018 177.8867
18615.600586 57.665 171.8828
18615.966797 56.861 168.8086
18616.333008 55.989 170.5723
18616.699219 55.677 176.3691
18617.065430 56.167 -178.5645
18617.431641 56.951 -177.5273
18617.797852 57.505 -179.7266
18618.164062 57.619 176.9609
18618.530273 57.302 174.6172
18618.896484 56.733 174.9180
18619.262695 56.252 178.5742
18619.628906 56.236 -175.7773
18619.995117 56.745 -171.2324
18620.361328 57.459 -169.6992
18620.727539 58.042 -170.8789
18621.093750 58.319 -173.5117
18621.459961 58.255 -176.1426
18621.826172 57.944 -177.4473
18622.192383 57.599 -176.7070
18622.558594 57.486 -174.4844
18622.924805 57.707 -172.7051
18623.291016 58.076 -172.9590
18623.657227 58.321 -175.2344
18624.023438 58.271 -178.3555
18624.389648 57.914 179.3027
18624.755859 57.421 179.1426
18625.122070 57.107 -178.6465
18625.488281 57.216 -175.8340
18625.854492 57.650 -174.8320
18626.220703 58.081 -176.3516
18626.586914 58.270 -179.4414
18626.953125 58.136 177.3535
18627.319336 57.745 175.4297
18627.685547 57.281 175.5723
18628.051758 56.961 177.5078
18628.417969 56.893 -179.9746
18628.784180 57.009 -178.0352
18629.150391 57.174 -176.9160
18629.516602 57.326 -176.2539
18629.882812 57.480 -175.8223
18630.249023 57.655 -175.8242
18630.615234 57.811 -176.6074
18630.981445 57.853 -178.2051
18631.347656 57.689 179.8809
18631.713867 57.290 178.6348
18632.080078 56.751 179.1523
18632.446289 56.302 -178.0234
18632.812500 56.212 -173.8203
18633.178711 56.538 -170.4863
18633.544922 57.045 -169.5117
18633.911133 57.466 -170.6543
18634.277344 57.672 -172.7930
18634.643555 57.677 -174.7148
18635.009766 57.601 -175.7070
18635.375977 57.593 -175.8965
18635.742188 57.714 -176.1035
18636.108398 57.888 -177.0547
18636.474609 57.981 -178.6992
18636.840820 57.914 179.7168
18637.207031 57.722 179.1387
18637.573242 57.550 -179.9355
18637.939453 57.562 -178.0410
18638.305664 57.781 -176.3828
18638.671875 58.076 -175.7168
18639.038086 58.299 -175.7793
18639.404297 58.409 -175.7383
18639.770508 58.489 -174.9863
18640.136719 58.666 -173.6875
18640.502930 58.986 -172.7109
18640.869141 59.366 -172.8223
18641.235352 59.672 -174.0645
18641.601562 59.821 -175.9180
18641.967773 59.801 -177.6992
18642.333984 59.665 -178.9121
18642.700195 59.484 -179.4121
18643.066406 59.317 -179.3066
18643.432617 59.195 -178.7871
18643.798828 59.141 -178.0391
18644.165039 59.169 -177.2969
18644.531250 59.275 -176.8906
18644.897461 59.412 -177.0781
18645.263672 59.515 -177.7891
18645.629883 59.550 -178.6426
18645.996094 59.543 -179.2070
18646.362305 59.568 -179.3848
18646.728516 59.681 -179.6191
18647.094727 59.849 179.4414
18647.460938 59.954 177.5391
18647.827148 59.873 175.1289
18648.193359 59.556 173.2188
18648.559570 59.074 172.9473
18648.925781 58.635 174.9707
18649.291992 58.499 178.5391
18649.658203 58.731 -178.3438
18650.024414 59.136 -177.0488
18650.390625 59.481 -177.4375
18650.756836 59.655 -178.5059
18651.123047 59.693 -179.2812
18651.489258 59.710 -179.3867
18651.855469 59.812 -179.1602
18652.221680 60.012 -179.2949
18652.587891 60.239 179.8027
18652.954102 60.417 178.2344
18653.320312 60.513 176.3535
18653.686523 60.540 174.4648
18654.052734 60.517 172.6523
18654.418945 60.437 170.8984
18654.785156 60.270 169.3848
18655.151367 60.016 168.6270
18655.517578 59.752 169.1973
18655.883789 59.642 171.0938
18656.250000 59.814 173.2676
18656.616211 60.208 174.2109
18656.982422 60.605 173.3359
18657.348633 60.812 171.2637
18657.714844 60.757 169.2383
18658.081055 60.519 168.5137
18658.447266 60.309 169.5781
18658.813477 60.330 171.5527
